actorKey,actorName,presentInWorld,threatClass,level,attack,specialization,specializationLabel,damage,pellets,penetration,damageTypes,actionPointCost,actionsPerTurn,hitChance,targetArmorClass,targetArmor,targetArmorCondition,firstActionHealthDamage,firstActionImmediateDamage,firstActionArmorWear,actionsUntilFirstHealthDamage,landedActionsToDefeat,expectedTurnsToDefeat
super-mutant:ordinary:primus,Супермутант-примус,true,A,70,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,3,95,D,Кожаная броня,250,42,42,12,1,16,5.6
super-mutant:ordinary:primus,Супермутант-примус,true,A,70,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,3,95,C,Боевая броня,650,27,27,35,1,22,7.7
super-mutant:ordinary:primus,Супермутант-примус,true,A,70,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,3,95,B,"Боевая броня, усиленная",1011,13,13,56,1,28,9.8
super-mutant:ordinary:primus,Супермутант-примус,true,A,70,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,3,95,A,Силовая броня T-60,3400,0,0,75,47,60,21.1
super-mutant:ordinary:primus,Супермутант-примус,true,A,70,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,3,95,S,Силовая броня T-65,4800,0,0,75,65,78,27.4
super-mutant:ordinary:warlord,Супермутант-военачальник,true,S,82,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,4,95,D,Кожаная броня,250,42,42,12,1,16,4.2
super-mutant:ordinary:warlord,Супермутант-военачальник,true,S,82,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,4,95,C,Боевая броня,650,27,27,35,1,22,5.8
super-mutant:ordinary:warlord,Супермутант-военачальник,true,S,82,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,4,95,B,"Боевая броня, усиленная",1011,13,13,56,1,28,7.4
super-mutant:ordinary:warlord,Супермутант-военачальник,true,S,82,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,4,95,A,Силовая броня T-60,3400,0,0,75,47,60,15.8
super-mutant:ordinary:warlord,Супермутант-военачальник,true,S,82,Кулаки,impact,Силовая,50,1,1,bludgeoning:100%,4,4,95,S,Силовая броня T-65,4800,0,0,75,65,78,20.5
super-mutant:nightkin:master,Ночной охотник-мастер,true,A,60,Кулаки,impact,Силовая,80,1,2,bludgeoning:100%,5,3,95,D,Кожаная броня,250,73,73,11,1,10,3.5
super-mutant:nightkin:master,Ночной охотник-мастер,true,A,60,Кулаки,impact,Силовая,80,1,2,bludgeoning:100%,5,3,95,C,Боевая броня,650,58,58,33,1,12,4.2
super-mutant:nightkin:master,Ночной охотник-мастер,true,A,60,Кулаки,impact,Силовая,80,1,2,bludgeoning:100%,5,3,95,B,"Боевая броня, усиленная",1011,44,44,54,1,14,4.9
super-mutant:nightkin:master,Ночной охотник-мастер,true,A,60,Кулаки,impact,Силовая,80,1,2,bludgeoning:100%,5,3,95,A,Силовая броня T-60,3400,0,0,120,30,38,13.3
super-mutant:nightkin:master,Ночной охотник-мастер,true,A,60,Кулаки,impact,Силовая,80,1,2,bludgeoning:100%,5,3,95,S,Силовая броня T-65,4800,0,0,120,41,49,17.2
